mf_inputs,mf_output,lb_rmse,score,coverage_topK,rules_to_target,coverage_at_target,cum_cov_all
"(5, 5, 9, 3, 3)",5,0.0,221.9966717672268,83.30097087378633,124,78.15533980582504,91.45631067961179
"(7, 4, 4, 8, 9)",8,0.0,195.73459308772024,61.747572815534085,234,78.05825242718493,79.80582524271895
"(5, 4, 4, 8, 3)",6,0.0,228.40762873124154,86.01941747572805,113,78.05825242718426,92.42718446601948
"(8, 8, 7, 7, 6)",9,0.0,187.94599734031425,55.92233009708735,264,78.05825242718474,78.64077669902942
"(5, 6, 6, 3, 5)",6,0.0,223.71916594020422,79.51456310679602,143,78.15533980582511,90.77669902912642
"(9, 6, 9, 3, 8)",9,0.0,-49999688.001443565,55.825242718446574,1000000000,76.40776699029149,76.40776699029149
"(5, 5, 9, 3, 7)",6,0.0,203.01476081338888,66.60194174757298,209,78.05825242718494,84.66019417475793
"(3, 5, 6, 6, 9)",5,0.0,209.02583162987702,65.33980582524288,216,78.15533980582575,84.75728155339874
"(3, 7, 5, 9, 9)",5,0.0,194.73312157553366,59.90291262135927,244,78.15533980582563,80.29126213592278
"(4, 9, 9, 6, 9)",7,0.0,-49999687.315529995,53.203883495145554,1000000000,74.95145631067973,74.95145631067973
"(4, 8, 4, 4, 6)",8,0.0,219.80530363743742,76.89320388349516,156,78.05825242718451,88.9320388349518
"(7, 4, 7, 8, 8)",5,0.0,-49999682.81181901,54.757281553398016,1000000000,76.31067961165068,76.31067961165068
"(3, 6, 3, 6, 9)",4,0.0,210.60786184514967,69.4174757281555,195,78.15533980582563,85.53398058252486
"(9, 5, 3, 8, 3)",3,0.0,219.7067353172535,79.02912621359219,145,78.0582524271844,89.90291262135948
"(9, 8, 9, 7, 3)",7,0.0,203.2476009548917,65.14563106796129,217,78.15533980582572,85.92233009708806
"(7, 5, 5, 9, 9)",8,0.0,-49999683.321869224,55.242718446601906,1000000000,76.60194174757304,76.60194174757304
"(4, 4, 4, 4, 5)",5,0.0,231.60452650699517,89.90291262135912,100,78.15533980582512,94.36893203883497
"(8, 8, 6, 6, 8)",3,0.0,-49999690.26963386,54.85436893203879,1000000000,75.04854368932055,75.04854368932055
"(3, 7, 8, 8, 4)",9,0.0,211.86550728261165,67.6699029126216,204,78.15533980582576,87.47572815534058
